rank,shortname,url,length_chars,words,difficulty,name
2137,leylines,https://open.kattis.com/problems/leylines,1536,284,6.9,Ley Lines
2138,apaxianparent,https://open.kattis.com/problems/apaxianparent,1537,266,1.7,Honour Thy (Apaxian) Parent
2139,sootspritesprinklers,https://open.kattis.com/problems/sootspritesprinklers,1537,269,5.7,Soot Sprite Sprinklers
2140,trendingtopic,https://open.kattis.com/problems/trendingtopic,1537,290,4.2,Trending Topic
2141,circularpainting,https://open.kattis.com/problems/circularpainting,1538,275,1.6,Circular Painting
2142,crammingforfinals,https://open.kattis.com/problems/crammingforfinals,1538,301,7.4,Cramming for Finals
2143,crochetcompetition,https://open.kattis.com/problems/crochetcompetition,1538,260,1.9,Crochet Competition
2144,eszett,https://open.kattis.com/problems/eszett,1538,271,2.9,Eszett
2145,walls,https://open.kattis.com/problems/walls,1538,277,4.0,Lifting Walls
2146,proofs,https://open.kattis.com/problems/proofs,1538,275,2.3,Proofs
2147,shares,https://open.kattis.com/problems/shares,1538,309,5.6,Shares
2148,wheretolive,https://open.kattis.com/problems/wheretolive,1538,278,3.6,Where to Live?
2149,deathstar2,https://open.kattis.com/problems/deathstar2,1539,263,1.8,Breaking into the Death Star
2150,colourwars,https://open.kattis.com/problems/colourwars,1539,274,2.3,Colour Wars
2151,interestingintegers,https://open.kattis.com/problems/interestingintegers,1539,287,4.5,Interesting Integers
2152,thedealoftheday,https://open.kattis.com/problems/thedealoftheday,1539,292,2.2,The Deal of the Day
2153,pollution,https://open.kattis.com/problems/pollution,1541,277,5.8,Pollution Solution
2154,blackboardgame,https://open.kattis.com/problems/blackboardgame,1542,288,7.4,Blackboard Game
2155,bonbons,https://open.kattis.com/problems/bonbons,1542,284,7.0,Bonbons
2156,dcclikur,https://open.kattis.com/problems/dcclikur,1542,311,3.0,DCC líkur
2157,laptopstickers,https://open.kattis.com/problems/laptopstickers,1542,296,2.0,Laptop Stickers
2158,rationalratio,https://open.kattis.com/problems/rationalratio,1542,269,4.4,Rational Ratio
2159,rationalsequence3,https://open.kattis.com/problems/rationalsequence3,1543,289,2.2,A Rational Sequence (Take 3)
2160,flowfree,https://open.kattis.com/problems/flowfree,1543,284,3.7,Flow Free
2161,sound,https://open.kattis.com/problems/sound,1543,293,3.1,The Sound of Silence
2162,brocard,https://open.kattis.com/problems/brocard,1544,290,4.4,Brocard Point of a Triangle
2163,stockbroker,https://open.kattis.com/problems/stockbroker,1544,295,3.2,Daydreaming Stockbroker
2164,breakout2,https://open.kattis.com/problems/breakout2,1545,295,1.7,Breakout
2165,highwaycombinatorics,https://open.kattis.com/problems/highwaycombinatorics,1545,294,5.5,Highway Combinatorics
2166,minesweeper,https://open.kattis.com/problems/minesweeper,1545,284,1.3 - 1.5,Minesweeper
2167,reconnaissance,https://open.kattis.com/problems/reconnaissance,1545,280,3.1,Reconnaissance
2168,aroundthetrack2,https://open.kattis.com/problems/aroundthetrack2,1546,289,8.2,Around the track
2169,saxophone,https://open.kattis.com/problems/saxophone,1546,318,2.2,Eb Alto Saxophone Player
2170,hackyordering,https://open.kattis.com/problems/hackyordering,1546,278,4.9,Hacky Ordering
2171,margrethe2,https://open.kattis.com/problems/margrethe2,1546,281,1.4 - 2.2,Margrethe 2.
2172,shuffle,https://open.kattis.com/problems/shuffle,1546,276,6.5,Shuffle
2173,zigzag,https://open.kattis.com/problems/zigzag,1546,277,4.5,Zig Zag Nametag
2174,averagesubstringvalue,https://open.kattis.com/problems/averagesubstringvalue,1547,267,5.8,Average Substring Value
2175,hnumbers,https://open.kattis.com/problems/hnumbers,1547,312,4.3,Semi-prime H-numbers
2176,snowninjas,https://open.kattis.com/problems/snowninjas,1547,288,6.7,Sneaky Snowninjas
2177,wheels,https://open.kattis.com/problems/wheels,1547,292,3.2,Wheels
2178,billy,https://open.kattis.com/problems/billy,1548,275,4.4,Billy the apprentice
2179,eta,https://open.kattis.com/problems/eta,1548,292,4.3,ETA
2180,fareysums,https://open.kattis.com/problems/fareysums,1548,276,4.4,Farey Sums
2181,mult,https://open.kattis.com/problems/mult,1548,293,1.8,Mult!
2182,repetitivestringinvention,https://open.kattis.com/problems/repetitivestringinvention,1548,302,7.9,Repetitive String Invention
2183,rollercoasterfun,https://open.kattis.com/problems/rollercoasterfun,1548,308,5.1,Roller Coaster Fun
2184,samedigitshard,https://open.kattis.com/problems/samedigitshard,1548,254,2.3,Same Digits (Hard)
2185,whichbase,https://open.kattis.com/problems/whichbase,1548,284,2.3,Which Base is it Anyway?
2186,abstractpainting,https://open.kattis.com/problems/abstractpainting,1550,278,4.8,Abstract Painting
2187,kakor,https://open.kattis.com/problems/kakor,1550,301,1.5 - 1.6,Cookies
2188,gymleadersterritory,https://open.kattis.com/problems/gymleadersterritory,1550,285,3.3,Gym Leader's Territory
2189,muzicari,https://open.kattis.com/problems/muzicari,1550,283,4.7,Muzicari
2190,redrover,https://open.kattis.com/problems/redrover,1550,276,2.1,Red Rover
2191,load,https://open.kattis.com/problems/load,1551,315,1.7,Load
2192,matchfindingindnasequences,https://open.kattis.com/problems/matchfindingindnasequences,1551,260,7.5,Match-Finding in DNA Sequences
2193,platforme,https://open.kattis.com/problems/platforme,1551,280,2.9,Platforme
2194,bigintegers,https://open.kattis.com/problems/bigintegers,1552,268,4.8,Big Integers
2195,coke,https://open.kattis.com/problems/coke,1552,304,6.2,Buying Coke
2196,dungeonequilibrium,https://open.kattis.com/problems/dungeonequilibrium,1552,288,2.2,Dungeon Equilibrium
2197,herdierimmunity,https://open.kattis.com/problems/herdierimmunity,1552,272,8.5,Herdier Immunity
2198,iwannabe,https://open.kattis.com/problems/iwannabe,1552,285,2.3,I Wanna Be The Very Best
2199,dfasymmetricdifference,https://open.kattis.com/problems/dfasymmetricdifference,1553,270,3.0,Deterministic Finite Automata - Symmetric Difference
2200,heatingup,https://open.kattis.com/problems/heatingup,1553,287,6.8,Heating Up
2201,magicsequence,https://open.kattis.com/problems/magicsequence,1553,304,7.5,Magic Sequence
2202,ratings,https://open.kattis.com/problems/ratings,1553,291,3.8,Restaurant Ratings
2203,antialiasing,https://open.kattis.com/problems/antialiasing,1554,286,6.9,Antialiasing
2204,blasterthedaredevil,https://open.kattis.com/problems/blasterthedaredevil,1554,278,2.7,Blaster the Daredevil
2205,determinantmatrix,https://open.kattis.com/problems/determinantmatrix,1554,282,6.6,Determinant of the matrix
2206,facultyforest,https://open.kattis.com/problems/facultyforest,1554,271,2.1,Faculty Forest
2207,foodcarts,https://open.kattis.com/problems/foodcarts,1554,318,3.8,Food Carts
2208,jumbledscoreboards,https://open.kattis.com/problems/jumbledscoreboards,1554,287,1.7,Jumbled Scoreboards
2209,keyboardd,https://open.kattis.com/problems/keyboardd,1554,284,2.7,Keyboardd
2210,majorskyrsla,https://open.kattis.com/problems/majorskyrsla,1554,299,3.6,Majór Skýrsla
2211,patuljci2,https://open.kattis.com/problems/patuljci2,1554,301,4.6,Patuljci
2212,tgif,https://open.kattis.com/problems/tgif,1554,303,2.9,Thank God it’s Friday
2213,tourist,https://open.kattis.com/problems/tourist,1554,276,5.5,Tourist
2214,cardhands,https://open.kattis.com/problems/cardhands,1555,294,4.9,Card Hands
2215,delftdistance,https://open.kattis.com/problems/delftdistance,1555,289,3.9,Delft Distance
2216,spehrling,https://open.kattis.com/problems/spehrling,1555,292,2.3,Sperhling
2217,doomsday,https://open.kattis.com/problems/doomsday,1557,303,5.2,Doomsday
2218,fibtour,https://open.kattis.com/problems/fibtour,1557,290,5.2,Fibonacci Tour
2219,restroommonitor,https://open.kattis.com/problems/restroommonitor,1557,300,4.4,Restroom Monitor
2220,busnumbers2,https://open.kattis.com/problems/busnumbers2,1558,293,2.5,Bus Numbers
2221,oddgame,https://open.kattis.com/problems/oddgame,1558,296,3.6,Distance Game
2222,pubrunda,https://open.kattis.com/problems/pubrunda,1558,311,2.0,Pub Crawl
2223,data,https://open.kattis.com/problems/data,1559,289,4.7,Big Data
2224,curvespeed,https://open.kattis.com/problems/curvespeed,1559,291,2.2,Curve Speed
2225,jez,https://open.kattis.com/problems/jez,1559,294,7.4,Jez
2226,scenery,https://open.kattis.com/problems/scenery,1559,274,6.5,Scenery
2227,science,https://open.kattis.com/problems/science,1559,291,7.6,Science!
2228,streetsbehind,https://open.kattis.com/problems/streetsbehind,1559,275,7.6,Streets Behind
2229,target,https://open.kattis.com/problems/target,1559,301,5.2,Target Practice
2230,treegenerator,https://open.kattis.com/problems/treegenerator,1559,319,5.8,Tree Number Generator
2231,anotherbrick,https://open.kattis.com/problems/anotherbrick,1560,296,2.0,Another Brick in the Wall
2232,vonwalken,https://open.kattis.com/problems/vonwalken,1560,297,5.7,Count von Walken's Fence
2233,lasers,https://open.kattis.com/problems/lasers,1560,301,8.8,Lasers
2234,powersigns,https://open.kattis.com/problems/powersigns,1560,284,8.4,Power Signs
2235,wifi,https://open.kattis.com/problems/wifi,1560,285,3.6,Wi-Fi
2236,singasongofsixpence,https://open.kattis.com/problems/singasongofsixpence,1561,290,2.5,Sing a Song of Sixpence
2237,espressobucks,https://open.kattis.com/problems/espressobucks,1562,292,2.2,Espresso Bucks
2238,almennirborgarar,https://open.kattis.com/problems/almennirborgarar,1563,290,1.8 - 3.5,Almennir Borgarar
2239,connectfive,https://open.kattis.com/problems/connectfive,1563,271,6.2,Connect Five
2240,goldmerchant,https://open.kattis.com/problems/goldmerchant,1563,307,3.1,Gold Merchant
2241,log,https://open.kattis.com/problems/log,1563,289,2.4,Lög
2242,pillowstacking,https://open.kattis.com/problems/pillowstacking,1564,279,5.8,Pillow Stacking
2243,humanobservation,https://open.kattis.com/problems/humanobservation,1565,298,6.4,Human Observation
2244,triangularfences,https://open.kattis.com/problems/triangularfences,1565,275,3.8,Triangular Fences
2245,crashingcompetitioncomputer,https://open.kattis.com/problems/crashingcompetitioncomputer,1566,283,6.3,Crashing Competition Computer
2246,freeweights,https://open.kattis.com/problems/freeweights,1566,286,4.2,Free Weights
2247,largestpocket,https://open.kattis.com/problems/largestpocket,1566,267,3.9,Largest Pocket
2248,mixedbasearithmetic,https://open.kattis.com/problems/mixedbasearithmetic,1566,281,5.4,Mixed-Base Arithmetic
2249,cudoviste,https://open.kattis.com/problems/cudoviste,1568,305,1.4,Cudoviste
2250,cypherdecypher,https://open.kattis.com/problems/cypherdecypher,1568,261,1.5,Cypher Decypher
2251,dfakleenestar,https://open.kattis.com/problems/dfakleenestar,1568,269,5.4,Deterministic Finite Automata - Kleene Star
2252,explosion,https://open.kattis.com/problems/explosion,1568,287,4.6,Explosion Exploit
2253,miningrace,https://open.kattis.com/problems/miningrace,1568,284,5.0,Mining Race
2254,diagonaldominoes,https://open.kattis.com/problems/diagonaldominoes,1570,284,4.0,Diagonal Dominos
2255,justajoystick,https://open.kattis.com/problems/justajoystick,1570,291,1.5,Just a Joystick
2256,anotherdice,https://open.kattis.com/problems/anotherdice,1571,305,5.8,Another Dice Game
2257,basedporridge,https://open.kattis.com/problems/basedporridge,1571,283,5.5 - 7.5,Based Porridge
2258,bestrational,https://open.kattis.com/problems/bestrational,1571,296,4.7,Best Rational Approximation
2259,engineeringexcellence,https://open.kattis.com/problems/engineeringexcellence,1571,280,7.2,Engineering Excellence
2260,jobbdna,https://open.kattis.com/problems/jobbdna,1571,296,3.2 - 7.2,Job DNA
2261,scrabbleflash,https://open.kattis.com/problems/scrabbleflash,1571,305,4.0,Scrabble Flash
2262,trapizza,https://open.kattis.com/problems/trapizza,1571,285,1.8,Trapizza
2263,alienintegers,https://open.kattis.com/problems/alienintegers,1572,280,5.9,Alien Integers
2264,ageguessingdilemma,https://open.kattis.com/problems/ageguessingdilemma,1573,301,2.9 - 4.6,Age Guessing Dilemma
2265,platformplacing,https://open.kattis.com/problems/platformplacing,1573,270,4.6,Platform Placing
2266,netthjonaplass,https://open.kattis.com/problems/netthjonaplass,1573,299,1.7,Server Space
2267,findholgerdanske,https://open.kattis.com/problems/findholgerdanske,1574,278,4.1,Find Holger Danske
2268,jungleplay,https://open.kattis.com/problems/jungleplay,1574,316,7.0,Jungle Play
2269,lockedtreasure,https://open.kattis.com/problems/lockedtreasure,1574,322,2.1,Locked Treasure
2270,almostalways,https://open.kattis.com/problems/almostalways,1575,279,4.8,Almost Always
2271,generators,https://open.kattis.com/problems/generators,1575,310,5.8,Generators
2272,squirdle,https://open.kattis.com/problems/squirdle,1575,285,4.7,Squirdle
2273,llyklar,https://open.kattis.com/problems/llyklar,1576,309,8.1,L Keys
2274,nered,https://open.kattis.com/problems/nered,1576,307,3.3,Nered
2275,sacredtexts,https://open.kattis.com/problems/sacredtexts,1576,270,3.8,Sacred Texts
2276,thesockpile,https://open.kattis.com/problems/thesockpile,1576,287,6.2,The Sock Pile
2277,bettor,https://open.kattis.com/problems/bettor,1577,299,6.9,"Hey, Better Bettor"
2278,kaffi,https://open.kattis.com/problems/kaffi,1578,309,5.5,Kaffi
2279,opensource,https://open.kattis.com/problems/opensource,1578,280,3.3,Open Source
2280,spacealignment,https://open.kattis.com/problems/spacealignment,1578,297,5.4,Space Alignment
2281,turningtrominos,https://open.kattis.com/problems/turningtrominos,1578,292,5.0,Turning Trominos
2282,snowflakes,https://open.kattis.com/problems/snowflakes,1578,271,3.8,Unique Snowflakes
2283,bells,https://open.kattis.com/problems/bells,1579,295,4.5,Bell Ringing
2284,gamenight,https://open.kattis.com/problems/gamenight,1579,277,4.4,Game Night
2285,bread,https://open.kattis.com/problems/bread,1581,300,3.6,Bread Sorting
2286,stikl,https://open.kattis.com/problems/stikl,1581,309,1.6 - 3.5,Stikl
2287,blockcrusher,https://open.kattis.com/problems/blockcrusher,1582,299,3.1,Block Crusher
2288,constrainedfreedomofchoice,https://open.kattis.com/problems/constrainedfreedomofchoice,1582,305,4.9,Constrained Freedom of Choice
2289,islandexploration,https://open.kattis.com/problems/islandexploration,1582,308,2.3,Island Exploration
2290,conquest,https://open.kattis.com/problems/conquest,1583,278,2.5,Conquest
2291,grasshopper,https://open.kattis.com/problems/grasshopper,1583,316,2.7,Gregory the Grasshopper
2292,roberthood,https://open.kattis.com/problems/roberthood,1583,286,2.9,Robert Hood
2293,screamersinthestorm,https://open.kattis.com/problems/screamersinthestorm,1584,282,2.7,Screamers in the Storm
2294,fruitslicer,https://open.kattis.com/problems/fruitslicer,1585,289,6.8,Fruit Slicer
2295,greedycow,https://open.kattis.com/problems/greedycow,1585,290,8.2,Greedy Cows
2296,mappingtheundercity,https://open.kattis.com/problems/mappingtheundercity,1585,273,7.0,Mapping the Undercity
2297,dfaenumeration,https://open.kattis.com/problems/dfaenumeration,1586,296,4.4,Deterministic Finite Automata - Enumeration
2298,elevatortrouble,https://open.kattis.com/problems/elevatortrouble,1587,312,1.9,Elevator Trouble
2299,kodamahierarchy,https://open.kattis.com/problems/kodamahierarchy,1587,291,9.3,Kodama Hierarchy
2300,failthemall,https://open.kattis.com/problems/failthemall,1588,294,7.8,Fail Them All!
2301,teque,https://open.kattis.com/problems/teque,1588,299,2.9,Teque
2302,gallup,https://open.kattis.com/problems/gallup,1589,303,5.4,Gallup
2303,toskupokkun,https://open.kattis.com/problems/toskupokkun,1589,302,4.3,Töskupökkun
2304,espresso,https://open.kattis.com/problems/espresso,1590,300,1.9,Espresso!
2305,ranklistsorting,https://open.kattis.com/problems/ranklistsorting,1590,304,8.4,Ranklist Sorting
2306,rectangleland,https://open.kattis.com/problems/rectangleland,1590,296,6.5,Rectangle Land
2307,easyclimb,https://open.kattis.com/problems/easyclimb,1591,291,8.1,Easy Climb
2308,foodprocessor,https://open.kattis.com/problems/foodprocessor,1591,301,5.3,Food Processor
2309,inverteddeck,https://open.kattis.com/problems/inverteddeck,1591,287,4.2,Inverted Deck
2310,lightup,https://open.kattis.com/problems/lightup,1591,317,2.6,Light Up
2311,triangle,https://open.kattis.com/problems/triangle,1591,270,2.9,Sierpiński Circumference
2312,solarenergy,https://open.kattis.com/problems/solarenergy,1591,298,7.6,Solar Energy
2313,walkforest,https://open.kattis.com/problems/walkforest,1592,295,4.1,A Walk Through The Forest
2314,jobqualifications,https://open.kattis.com/problems/jobqualifications,1592,270,2.5,Job Qualifications
2315,welcomesign,https://open.kattis.com/problems/welcomesign,1592,307,2.1,Welcome Sign
2316,cookiemonsterconcussion,https://open.kattis.com/problems/cookiemonsterconcussion,1593,330,2.1,Cookie Monster Concussion
2317,topovi,https://open.kattis.com/problems/topovi,1593,326,5.7,Topovi
